,b,y,x,r
5050,0.24105882352941177,48,58,0.20839033525164707
5051,0.2391372549019608,48,59,0.21297864873869488
5052,0.21952941176470586,48,60,0.21815297341461365
5053,0.22345098039215683,48,61,0.22387267988641243
5054,0.22929411764705887,48,62,0.23009710078186837
5055,0.25282352941176467,48,63,0.23678643706033659
5056,0.24552941176470588,48,64,0.24390243902439024
5057,0.2489019607843137,48,65,0.25140887961083297
5058,0.24498039215686274,48,66,0.259271849091089
5059,0.26294117647058823,48,67,0.26745990487147936
5060,0.25117647058823533,48,68,0.27594410973133565
5061,0.25901960784313727,48,69,0.2846979885348476
5062,0.2668627450980392,48,70,0.2936974287510316
5063,0.25901960784313727,48,71,0.3029205450822981
5064,0.2530980392156863,48,72,0.31234752377721214
5065,0.26094117647058823,48,73,0.3219604581083923
5066,0.27270588235294113,48,74,0.3317431831398889
5067,0.26094117647058823,48,75,0.3416811152712659
5068,0.2744313725490195,48,76,0.3517611000452672
5069,0.25874509803921564,48,77,0.361971270235508
5070,0.25674509803921564,48,78,0.37230091518228653
5071,0.2763529411764706,48,79,0.3827403616213467
5072,0.3088235294117647,48,80,0.39328086577066096
5073,0.2970588235294118,48,81,0.403914516138517
5074,0.3009803921568628,48,82,0.4146341463414634
5075,0.3088235294117647,48,83,0.425433257134449
5076,0.3060784313725491,48,84,0.4363059468292273
5077,0.29203921568627456,48,85,0.44724684929005487
5078,0.25874509803921564,48,86,0.4582510787330716
5079,0.23701960784313725,48,87,0.46931418060716723
5080,0.22039215686274516,48,88,0.48043208789249287
5081,0.12635294117647056,48,89,0.49160108221332616
5082,0.0987058823529412,48,90,0.5028177592216659
5083,0.08694117647058819,48,91,0.514078997764829
5084,0.0945098039215686,48,92,0.5253819324033662
5085,0.07882352941176474,48,93,0.5367239288942778
5086,0.07909803921568626,48,94,0.5481025622986397
5087,0.09086274509803927,48,95,0.5595155974124127
5088,0.10262745098039217,48,96,0.5709609712546159
5089,0.10262745098039217,48,97,0.5824367773785147
5090,0.09725490196078435,48,98,0.5939412517993132
5102,0.18305882352941172,49,6,0.5900473367513631
5103,0.10745098039215684,49,7,0.5784654256405571
5104,0.17074509803921567,49,8,0.5669092341058273
5105,0.23650980392156862,49,9,0.5553803676456439
5106,0.14321568627450976,49,10,0.5438805639262868
5107,0.48505882352941176,49,11,0.5324117061693432
5108,0.6668235294117647,49,12,0.5209758381291177
5109,0.16447058823529415,49,13,0.5095751808725897
5110,0.17533333333333334,49,14,0.498212151605256
5111,0.27294117647058824,49,15,0.48688938482139343
5112,0.21180392156862748,49,16,0.47560975609756095
5113,0.1623921568627451,49,17,0.4643764088941408
5114,0.1499607843137255,49,18,0.4531927847820011
5115,0.14788235294117646,49,19,0.44206265757053315
5116,0.2954901960784314,49,20,0.430990171879812
5117,0.36098039215686273,49,21,0.41997988677372106
5118,0.352235294117647,49,22,0.40903682515240053
5119,0.35925490196078425,49,23,0.3981665296905978
5120,0.3365490196078431,49,24,0.3873751262016729
5121,0.3365490196078431,49,25,0.3766693954019634
5122,0.33262745098039215,49,26,0.36605685414155203
5123,0.3287058823529412,49,27,0.35554584724666466
5124,0.31466666666666665,49,28,0.3451456511728026
5125,0.31466666666666665,49,29,0.33486659067673125
5126,0.31466666666666665,49,30,0.32472016965108164
5127,0.3068235294117647,49,31,0.31471921708692535
5128,0.2865882352941176,49,32,0.3048780487804878
5129,0.28266666666666673,49,33,0.29521264480268794
5130,0.27874509803921566,49,34,0.285740841801463
5131,0.2591372549019608,49,35,0.27648253777450327
5132,0.2715294117647058,49,36,0.26745990487147936
5133,0.30290196078431375,49,37,0.25869760287312715
5134,0.276,49,38,0.25022298205711213
5135,0.2995294117647058,49,39,0.24206625903999035
5136,0.29050980392156855,49,40,0.2342606428329091
5137,0.30619607843137253,49,41,0.22684238094802775
5138,0.3101176470588235,49,42,0.21985068752829204
5139,0.30227450980392145,49,43,0.2133275083479988
5140,0.3037254901960784,49,44,0.2073170731707317
5141,0.2841176470588235,49,45,0.20186518728349814
5142,0.2919607843137255,49,46,0.1970182246512623
5143,0.28803921568627455,49,47,0.19282180854685238
5144,0.2986274509803921,49,48,0.18931920361292712
5145,0.2868627450980392,49,49,0.18654949439973603
5146,0.2841176470588235,49,50,0.1845456823222141
5147,0.2801960784313726,49,51,0.18333288266308426
5148,0.2681568627450981,49,52,0.18292682926829268
5149,0.2723529411764706,49,53,0.18333288266308426
5150,0.2958823529411765,49,54,0.1845456823222141
5151,0.25831372549019616,49,55,0.18654949439973603
5152,0.2610588235294118,49,56,0.18931920361292712
5153,0.2622352941176471,49,57,0.19282180854685238
5154,0.2543921568627452,49,58,0.1970182246512623
5155,0.276,49,59,0.20186518728349814
5156,0.24972549019607848,49,60,0.2073170731707317
5157,0.25364705882352934,49,61,0.2133275083479988
5158,0.26149019607843127,49,62,0.21985068752829204
5159,0.27717647058823525,49,63,0.22684238094802775
5160,0.2984313725490195,49,64,0.2342606428329091
5161,0.28894117647058826,49,65,0.24206625903999035
5162,0.2810980392156863,49,66,0.25022298205711213
5163,0.28447058823529403,49,67,0.25869760287312715
5164,0.2648627450980392,49,68,0.26745990487147936
5165,0.26878431372549016,49,69,0.27648253777450327
5166,0.26094117647058823,49,70,0.285740841801463
5167,0.26094117647058823,49,71,0.29521264480268794
5168,0.26878431372549016,49,72,0.3048780487804878
5169,0.26878431372549016,49,73,0.31471921708692535
5170,0.2648627450980392,49,74,0.32472016965108164
5171,0.26878431372549016,49,75,0.33486659067673125
5172,0.2626666666666666,49,76,0.3451456511728026
5173,0.2606666666666666,49,77,0.35554584724666466
5174,0.2606666666666666,49,78,0.36605685414155203
5175,0.3015294117647058,49,79,0.3766693954019634
5176,0.3068235294117647,49,80,0.3873751262016729
5177,0.30290196078431375,49,81,0.3981665296905978
5178,0.31466666666666665,49,82,0.40903682515240053
5179,0.3068235294117647,49,83,0.41997988677372106
5180,0.2959607843137254,49,84,0.430990171879812
5181,0.3234117647058823,49,85,0.44206265757053315
5182,0.2766274509803921,49,86,0.4531927847820011
5183,0.26694117647058824,49,87,0.4643764088941408
5184,0.21976470588235297,49,88,0.47560975609756095
5185,0.11203921568627451,49,89,0.48688938482139343
5186,0.09423529411764708,49,90,0.498212151605256
5187,0.09121568627450982,49,91,0.5095751808725897
5188,0.07490196078431377,49,92,0.5209758381291177
5189,0.07490196078431377,49,93,0.5324117061693432
5190,0.07517647058823529,49,94,0.5438805639262868
5191,0.08694117647058819,49,95,0.5553803676456439
5192,0.1053725490196078,49,96,0.5669092341058273
5193,0.09925490196078435,49,97,0.5784654256405571
5194,0.11941176470588233,49,98,0.5900473367513631
5205,0.21725490196078434,50,5,0.598058528548255
5206,0.13937254901960783,50,6,0.5863812331790882
5207,0.08666666666666667,50,7,0.5747254472169844
5208,0.21243137254901967,50,8,0.563092506371473
5209,0.2938823529411765,50,9,0.5514838563217079
5210,0.16447058823529415,50,10,0.5399010639311866
5211,0.4995686274509804,50,11,0.5283458298154748
5212,0.5821960784313726,50,12,0.5168200024491973
5213,0.18407843137254898,50,13,0.5053255940268454
5214,0.19729411764705884,50,14,0.4938647983247948
5215,0.27337254901960784,50,15,0.48244001085006055
5216,0.24929411764705878,50,16,0.4710538516055602
5217,0.15400000000000003,50,17,0.4597091908529455
5218,0.119764705882353,50,18,0.44840917831342036
5219,0.1484313725490196,50,19,0.43715727631548584
5220,0.34282352941176464,50,20,0.42595729747738975
5221,0.3670980392156863,50,21,0.41481344760231587
5222,0.36792156862745096,50,22,0.4037303745669963
5223,0.3396470588235294,50,23,0.3927132241001126
5224,0.3365490196078431,50,24,0.38176770347557387
5225,0.3365490196078431,50,25,0.3709001542864768
5226,0.3247843137254902,50,26,0.3601176356154488
5227,0.32086274509803925,50,27,0.3494280190705952
5228,0.32415686274509803,50,28,0.3388400973036538
5229,0.32023529411764706,50,29,0.3283637077521039
5230,0.30847058823529405,50,30,0.3180098734245195
5231,0.3045490196078431,50,31,0.30779096253960886
5232,0.3025490196078431,50,32,0.29772086867643177
5233,0.3025490196078431,50,33,0.2878152127123402
5234,0.30647058823529416,50,34,0.2780915670973507
5235,0.3143137254901961,50,35,0.26856970177494194
5236,0.309843137254902,50,36,0.259271849091089
5237,0.29807843137254897,50,37,0.25022298205711213
5238,0.30647058823529416,50,38,0.24145109601491865
5239,0.2986274509803921,50,39,0.23298747773832681
5240,0.3103921568627451,50,40,0.22486693798275334
5241,0.326078431372549,50,41,0.21712797335079095
5242,0.33000000000000007,50,42,0.20981281139128358
5243,0.3339215686274509,50,43,0.20296728020845414
5244,0.32972549019607844,50,44,0.19664043288533048
5245,0.30227450980392145,50,45,0.19088385173778694
5246,0.3258039215686275,50,46,0.18575056355765632
5247,0.3101176470588235,50,47,0.18129352130876228
5248,0.2924313725490195,50,48,0.1775636558361102
5249,0.2924313725490195,50,49,0.17460757394239457
5250,0.2944313725490195,50,50,0.17246506858208477
5251,0.27874509803921566,50,51,0.17116669326363657
5252,0.2630588235294118,50,52,0.17073170731707318
5253,0.28266666666666673,50,53,0.17116669326363657
5254,0.29470588235294115,50,54,0.17246506858208477
5255,0.28294117647058825,50,55,0.17460757394239457
5256,0.2790196078431373,50,56,0.1775636558361102
5257,0.25941176470588234,50,57,0.18129352130876228
5258,0.24098039215686273,50,58,0.18575056355765632
5259,0.26760784313725483,50,59,0.19088385173778694
5260,0.27627450980392165,50,60,0.19664043288533048
5261,0.28803921568627455,50,61,0.20296728020845414
5262,0.2950588235294118,50,62,0.20981281139128358
5263,0.30800000000000005,50,63,0.21712797335079095
5264,0.29223529411764704,50,64,0.22486693798275334
5265,0.2916862745098039,50,65,0.23298747773832681
5266,0.2916862745098039,50,66,0.24145109601491865
5267,0.2715294117647058,50,67,0.25022298205711213
5268,0.2881176470588236,50,68,0.259271849091089
5269,0.2763529411764706,50,69,0.26856970177494194
5270,0.2881176470588236,50,70,0.2780915670973507
5271,0.28027450980392155,50,71,0.2878152127123402
5272,0.26878431372549016,50,72,0.29772086867643177
5273,0.2883921568627451,50,73,0.30779096253960886
5274,0.2766274509803921,50,74,0.3180098734245195
5275,0.27270588235294113,50,75,0.3283637077521039
5276,0.2841960784313726,50,76,0.3388400973036538
5277,0.28027450980392155,50,77,0.3494280190705952
5278,0.2583921568627451,50,78,0.3601176356154488
5279,0.2877647058823529,50,79,0.3709001542864768
5280,0.2989803921568628,50,80,0.38176770347557387
5281,0.30290196078431375,50,81,0.3927132241001126
5282,0.2989803921568628,50,82,0.4037303745669963
5283,0.2989803921568628,50,83,0.41481344760231587
5284,0.3194901960784313,50,84,0.42595729747738975
5285,0.32113725490196066,50,85,0.43715727631548584
5286,0.29113725490196074,50,86,0.44840917831342036
5287,0.25035294117647067,50,87,0.4597091908529455
5288,0.2191372549019608,50,88,0.4710538516055602
5289,0.1690588235294117,50,89,0.48244001085006055
5290,0.10199999999999998,50,90,0.4938647983247948
5291,0.10992156862745095,50,91,0.5053255940268454
5292,0.07882352941176474,50,92,0.5168200024491973
5293,0.09058823529411764,50,93,0.5283458298154748
5294,0.09086274509803927,50,94,0.5399010639311866
5295,0.09478431372549023,50,95,0.5514838563217079
5296,0.09835294117647064,50,96,0.563092506371473
5297,0.08886274509803926,50,97,0.5747254472169844
5298,0.10207843137254902,50,98,0.5863812331790882
5299,0.18180392156862746,50,99,0.598058528548255
5309,0.24854901960784315,51,5,0.59469196781642
5310,0.1765882352941176,51,6,0.5829472391569327
5311,0.0976078431372549,51,7,0.571221386762457
5312,0.2063137254901961,51,8,0.5595155974124127
5313,0.23219607843137258,51,9,0.5478311572003951
5314,0.17286274509803923,51,10,0.5361694618775759
5315,0.5978823529411764,51,11,0.524532028478209
5316,0.6465882352941176,51,12,0.5129205084100754
5317,0.20686274509803915,51,13,0.5013367022218163
5318,0.15780392156862744,51,14,0.48978257629324884
5319,0.10447058823529409,51,15,0.478260281734819
5320,0.2503921568627451,51,16,0.4667721758293814
5321,0.1392941176470588,51,17,0.4553208464047432
5322,0.12176470588235289,51,18,0.4439091395902755
5323,0.1859215686274509,51,19,0.43254019148702927
5324,0.3486666666666667,51,20,0.42121746437001323
5325,0.35258823529411765,51,21,0.409944788145649
5326,0.3514117647058823,51,22,0.3987264079090687
5327,0.3404705882352941,51,23,0.38756703858709035
5328,0.32086274509803925,51,24,0.3764719278154422
5329,0.3247843137254902,51,25,0.3654469283846755
5330,0.32643137254901955,51,26,0.35449858179874716
5331,0.3225098039215686,51,27,0.3436342147220822
5332,0.3303529411764706,51,28,0.3328620503403947
5333,0.3225098039215686,51,29,0.32219133691763185
5334,0.32023529411764706,51,30,0.31163249607757654
5335,0.312392156862745,51,31,0.30119729354215774
5336,0.3333725490196078,51,32,0.29089903516772103
5337,0.3294509803921568,51,33,0.28075279105417894
5338,0.31176470588235294,51,34,0.27077565013627464
5339,0.3156862745098039,51,35,0.2609870068174719
5340,0.337843137254902,51,36,0.25140887961083297
5341,0.33000000000000007,51,37,0.24206625903999035
5342,0.3143137254901961,51,38,0.23298747773832681
5343,0.3143137254901961,51,39,0.22420458915671018
5344,0.35152941176470587,51,40,0.21575373186529428
5345,0.3476078431372549,51,41,0.20767544348690736
5346,0.31623529411764706,51,42,0.20001487154703326
5347,0.33976470588235297,51,43,0.19282180854685238
5348,0.31823529411764695,51,44,0.18615045759114326
5349,0.3143137254901961,51,45,0.1800588178077244
5350,0.3025490196078431,51,46,0.17460757394239457
5351,0.3025490196078431,51,47,0.16985839362419658
5352,0.2963529411764705,51,48,0.16587159156994444
5353,0.2963529411764705,51,49,0.1627032202942236
5354,0.30227450980392145,51,50,0.1604017858288525
5355,0.3101176470588235,51,51,0.15900493671225974
5356,0.28850980392156866,51,52,0.15853658536585366
5357,0.2887843137254902,51,53,0.15900493671225974
5358,0.28294117647058825,51,54,0.1604017858288525
5359,0.27007843137254905,51,55,0.1627032202942236
5360,0.279921568627451,51,56,0.16587159156994444
5361,0.27207843137254906,51,57,0.16985839362419658
5362,0.27207843137254906,51,58,0.17460757394239457
5363,0.2877647058823529,51,59,0.1800588178077244
5364,0.28803921568627455,51,60,0.18615045759114326
5365,0.2919607843137255,51,61,0.19282180854685238
5366,0.2958823529411765,51,62,0.20001487154703326
5367,0.29980392156862745,51,63,0.20767544348690736
5368,0.3023529411764705,51,64,0.21575373186529428
5369,0.2850196078431373,51,65,0.22420458915671018
5370,0.24972549019607848,51,66,0.23298747773832681
5371,0.29113725490196074,51,67,0.24206625903999035
5372,0.2950588235294118,51,68,0.25140887961083297
5373,0.2872156862745098,51,69,0.2609870068174719
5374,0.278,51,70,0.27077565013627464
5375,0.28584313725490196,51,71,0.28075279105417894
5376,0.2832941176470588,51,72,0.29089903516772103
5377,0.29623529411764704,51,73,0.30119729354215774
5378,0.2943137254901961,51,74,0.31163249607757654
5379,0.2817254901960784,51,75,0.32219133691763185
5380,0.29313725490196085,51,76,0.3328620503403947
5381,0.25784313725490193,51,77,0.3436342147220822
5382,0.29313725490196085,51,78,0.35449858179874716
5383,0.30380392156862746,51,79,0.3654469283846755
5384,0.3068235294117647,51,80,0.3764719278154422
5385,0.30290196078431375,51,81,0.38756703858709035
5386,0.2989803921568628,51,82,0.3987264079090687
5387,0.31466666666666665,51,83,0.409944788145649
5388,0.31000000000000005,51,84,0.42121746437001323
5389,0.3009803921568628,51,85,0.43254019148702927
5390,0.31329411764705883,51,86,0.4439091395902755
5391,0.28647058823529403,51,87,0.4553208464047432
5392,0.2731372549019607,51,88,0.4667721758293814
5393,0.19980392156862747,51,89,0.478260281734819
5394,0.1484313725490196,51,90,0.48978257629324884
5395,0.11741176470588233,51,91,0.5013367022218163
5396,0.09023529411764708,51,92,0.5129205084100754
5397,0.0914117647058823,51,93,0.524532028478209
5398,0.0945098039215686,51,94,0.5361694618775759
5399,0.09568627450980394,51,95,0.5478311572003951
5400,0.10117647058823531,51,96,0.5595155974124127
5401,0.1255294117647059,51,97,0.571221386762457
5402,0.07611764705882351,51,98,0.5829472391569327
5403,0.3387843137254902,51,99,0.59469196781642
5413,0.2320392156862745,52,5,0.5915576992992636
5414,0.15698039215686277,52,6,0.5797494792197421
5415,0.08392156862745093,52,7,0.5679576108387814
5416,0.2572941176470589,52,8,0.5561831341947014
5417,0.22709803921568628,52,9,0.5444271776963345
5418,0.19639215686274514,52,10,0.5326909675083306
5419,0.600627450980392,52,11,0.5209758381291177
5420,0.6544313725490196,52,12,0.5092832443371
5421,0.17156862745098034,52,13,0.4976147747098333
5422,0.16956862745098034,52,14,0.48597216695539697
5423,0.11231372549019603,52,15,0.47435732533601765
5424,0.23929411764705888,52,16,0.46277234051244576
5425,0.4004313725490196,52,17,0.45121951219512196
5426,0.15050980392156865,52,18,0.4397013750565841
5427,0.1295686274509804,52,19,0.42822072844096193
5428,0.36435294117647055,52,20,0.41678067050329415
5429,0.3604313725490196,52,21,0.40538463752669907
5430,0.3553333333333333,52,22,0.3940364493025246
5431,0.348313725490196,52,23,0.3827403616213467
